date,month,day_of_week,is_weekend,service_type,avg_service_time,actual_service_time,appointments_per_day,service_slots,num_technicians,backlog_size,demand_capacity_ratio,delay_risk,wait_time
2024-06-05,6,2,0,Inspection,1.2,1.590440143785269,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Inspection,1.2,1.5563121640404207,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Inspection,1.2,1.3026024214963672,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Inspection,1.2,1.1718480425182067,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Battery,3.5,4.239526341767006,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Tire,1.5,1.436053544485694,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Battery,3.5,4.014547798491028,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Inspection,1.2,0.9618346393846681,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Inspection,1.2,1.5890908180019567,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Software,1.0,0.9417272794670251,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Tire,1.5,1.7275229331541333,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Battery,3.5,4.531574940560996,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Tire,1.5,1.864222931720247,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Software,1.0,1.4282380193567972,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Inspection,1.2,1.6207881135041313,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Inspection,1.2,1.554105051679809,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Inspection,1.2,1.124791709827902,32,25,5,7,1.28,1,2.7
2024-06-05,6,2,0,Software,1.0,1.334552922766254,32,25,5,7,1.28,1,1.7000000000000002
2024-06-05,6,2,0,Tire,1.5,1.6313497254930587,32,25,5,7,1.28,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.8249601899507097,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,1.2671068869965982,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Software,1.0,1.0106665934881118,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,2.015420440782487,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,1.5742015520027128,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Inspection,1.2,1.552720635511321,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Brake,2.5,2.272827176194907,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Software,1.0,1.2665291372375935,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.6283910576430662,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,2.0574515292967437,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Battery,3.5,2.8627990122168354,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Inspection,1.2,1.675542919407904,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Brake,2.5,2.4006490882440294,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Brake,2.5,3.682916851319369,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Battery,3.5,4.208636058412622,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Inspection,1.2,1.608450124853902,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.621775096989695,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.7488321278702883,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Software,1.0,0.892631389284064,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,1.9087989534044159,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,1.71790567073012,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Inspection,1.2,1.0477573080853864,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Inspection,1.2,1.4277106428734643,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Software,1.0,1.369846834165887,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.683354093182872,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Battery,3.5,4.4486486695030925,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Software,1.0,1.3717373011907084,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Brake,2.5,2.3588464134829628,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.2691342727340875,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Battery,3.5,5.226150817335874,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,1.9765658141621611,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Brake,2.5,3.458694355201604,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Software,1.0,0.8569993820948549,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Inspection,1.2,1.4269060096541388,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Software,1.0,1.1595568702749306,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Brake,2.5,2.097096898618844,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Battery,3.5,4.807114913258251,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,2.098260252430755,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Tire,1.5,2.076176925636281,42,35,7,7,1.2,1,2.7
2024-06-06,6,3,0,Software,1.0,0.9070209809535987,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Tire,1.5,1.4267351142211417,42,35,7,7,1.2,1,1.7000000000000002
2024-06-06,6,3,0,Battery,3.5,4.76088360145866,42,35,7,7,1.2,1,1.7000000000000002
2024-06-07,6,4,0,Software,1.0,1.259367925273851,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Software,1.0,1.0882474192400422,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Inspection,1.2,1.667419465251562,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Brake,2.5,2.7588105584666867,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Battery,3.5,4.980782083959033,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Brake,2.5,2.1342729008743606,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,1.7199301718589997,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Software,1.0,0.9924358362375686,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,1.824661821964815,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Software,1.0,1.1367131458603232,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Battery,3.5,3.0614489569847336,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Tire,1.5,2.04526186403581,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Brake,2.5,2.4479663279752453,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Brake,2.5,2.3655555622509756,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Inspection,1.2,1.1213152745895634,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Software,1.0,1.4008166083549336,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Inspection,1.2,1.482744899421582,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Battery,3.5,3.56205217738961,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Brake,2.5,2.5941143513548997,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Brake,2.5,2.10173413429695,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Tire,1.5,1.4336470963863188,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Software,1.0,0.9823891761905142,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Battery,3.5,3.258522871867379,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Brake,2.5,3.6552045494527716,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Brake,2.5,2.284644244083712,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,2.095603919357436,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Inspection,1.2,1.3998848159991475,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,1.5716011175697016,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,2.158480801103674,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Software,1.0,0.9362334780271957,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Battery,3.5,5.119081415297923,33,30,6,3,1.1,1,1.3
2024-06-07,6,4,0,Battery,3.5,4.437483720187616,33,30,6,3,1.1,1,2.3
2024-06-07,6,4,0,Tire,1.5,1.6705351344384174,33,30,6,3,1.1,1,2.3
2024-06-08,6,5,1,Software,1.0,1.292998988915493,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Battery,3.5,4.174743367379971,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Inspection,1.2,1.2961971930556297,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Software,1.0,0.8915085615970922,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Battery,3.5,3.421636538669938,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Inspection,1.2,1.0189993369303643,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Battery,3.5,3.2286177335430235,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Battery,3.5,4.847446838622095,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Brake,2.5,3.22264971514217,32,40,8,0,0.8,1,1.0
2024-06-08,6,5,1,Brake,2.5,2.9328034826044473,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Battery,3.5,4.248545119089005,32,40,8,0,0.8,1,1.0
2024-06-08,6,5,1,Brake,2.5,3.6601482759864883,32,40,8,0,0.8,1,1.0
2024-06-08,6,5,1,Brake,2.5,3.182810805239513,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Battery,3.5,3.0256386980867815,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Inspection,1.2,1.6968132275835568,32,40,8,0,0.8,1,1.0
2024-06-08,6,5,1,Tire,1.5,2.1036844817569973,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Software,1.0,0.9354330945900577,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Tire,1.5,1.2326147392441853,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Tire,1.5,1.2530462380059515,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Software,1.0,0.8501755657727343,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Inspection,1.2,0.9885359099196787,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Battery,3.5,3.9415626797784626,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Brake,2.5,2.856257775631584,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Brake,2.5,2.727494791012235,32,40,8,0,0.8,0,2.0
2024-06-08,6,5,1,Software,1.0,1.35914028038024,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Software,1.0,1.4469035643956891,32,40,8,0,0.8,1,1.0
2024-06-08,6,5,1,Brake,2.5,3.552545204515534,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Inspection,1.2,1.558410983917254,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Battery,3.5,3.5623590636900184,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Battery,3.5,4.6932231541387095,32,40,8,0,0.8,1,2.0
2024-06-08,6,5,1,Battery,3.5,2.856559427351837,32,40,8,0,0.8,0,1.0
2024-06-08,6,5,1,Battery,3.5,4.921313607436475,32,40,8,0,0.8,1,2.0
2024-06-09,6,6,1,Battery,3.5,5.096005168697049,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Tire,1.5,1.95352786565988,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Battery,3.5,3.4663145140563025,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Inspection,1.2,1.507001538846723,24,40,8,0,0.6,1,2.0
2024-06-09,6,6,1,Battery,3.5,3.0005606894949204,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Tire,1.5,1.7589651143523601,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Inspection,1.2,1.7257413847106304,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Tire,1.5,1.24782766376362,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Software,1.0,0.8092879786026126,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Battery,3.5,4.621082972152099,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Brake,2.5,2.1070505715404018,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Inspection,1.2,1.3311523932260398,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Battery,3.5,3.733168549166483,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Software,1.0,1.1291644717264968,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Tire,1.5,1.310503992981535,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Battery,3.5,5.134369428210474,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Software,1.0,0.8280091913745871,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Brake,2.5,2.939100582528157,24,40,8,0,0.6,0,2.0
2024-06-09,6,6,1,Software,1.0,1.2119679769753546,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Brake,2.5,3.731333251949482,24,40,8,0,0.6,1,2.0
2024-06-09,6,6,1,Software,1.0,0.832231612031429,24,40,8,0,0.6,0,1.0
2024-06-09,6,6,1,Battery,3.5,5.174827148009875,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Inspection,1.2,1.623040125166064,24,40,8,0,0.6,1,1.0
2024-06-09,6,6,1,Software,1.0,1.0046031208964772,24,40,8,0,0.6,0,1.0
2024-06-10,6,0,0,Tire,1.5,2.103762995316962,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Inspection,1.2,1.315677194583341,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Inspection,1.2,1.6451957868017415,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Inspection,1.2,1.3290147487555175,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Inspection,1.2,1.1320332809489002,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Inspection,1.2,1.4927515190034362,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Brake,2.5,3.2643072930931694,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Battery,3.5,3.777897069680181,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Battery,3.5,4.700353856548782,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Brake,2.5,2.5669581864826934,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Software,1.0,1.1128904030989926,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,1.9225831585583768,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,1.327628298767456,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Battery,3.5,3.3009156844775225,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Inspection,1.2,1.4808265504497171,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Tire,1.5,1.367961063341037,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Battery,3.5,2.854639177001677,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Brake,2.5,2.6437063925616737,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Brake,2.5,3.456071293632858,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Inspection,1.2,1.752161000935601,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Tire,1.5,1.8958585445365865,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Software,1.0,0.9765366129995428,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Software,1.0,0.8083331281934953,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Battery,3.5,3.311427411876642,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,2.0854989726365343,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Software,1.0,1.285426834174819,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,1.7822381834755134,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Brake,2.5,3.7096993455959564,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Battery,3.5,2.8754270937088293,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Battery,3.5,4.3528477452633645,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Tire,1.5,1.904868688748192,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Brake,2.5,2.158658654891342,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,1.4975675792991237,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Tire,1.5,1.838004754678136,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Software,1.0,1.2351407046302496,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Software,1.0,0.9856266125912261,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Inspection,1.2,1.2347568650413765,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,1.4385065432787936,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Inspection,1.2,1.4694245314565781,42,35,7,7,1.2,1,2.7
2024-06-10,6,0,0,Tire,1.5,2.1467360560483404,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Brake,2.5,2.448077851158224,42,35,7,7,1.2,1,1.7000000000000002
2024-06-10,6,0,0,Software,1.0,1.0686417512489368,42,35,7,7,1.2,1,1.7000000000000002
2024-06-11,6,1,0,Tire,1.5,1.8941871161670027,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,1.1689443436845932,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Inspection,1.2,1.3190351539903267,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Brake,2.5,2.1148489918375457,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Tire,1.5,2.003090287880983,37,40,8,0,0.925,1,2.0
2024-06-11,6,1,0,Software,1.0,1.0894479959443601,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Tire,1.5,1.937758461639835,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,1.4946353951820817,37,40,8,0,0.925,1,2.0
2024-06-11,6,1,0,Tire,1.5,1.5132995392395423,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Inspection,1.2,1.4872954978723032,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Brake,2.5,2.8928778846372074,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Brake,2.5,2.9516473659080638,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Brake,2.5,2.033807206185096,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Inspection,1.2,1.4541785262796962,37,40,8,0,0.925,1,2.0
2024-06-11,6,1,0,Brake,2.5,3.169639146533258,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,1.2265927597766593,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Inspection,1.2,1.2523791115233578,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Battery,3.5,5.178889558157148,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,1.4469126894881055,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,0.9808957408922685,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Brake,2.5,3.567648000640473,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Brake,2.5,3.436876390349783,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Software,1.0,1.0367004767569374,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Software,1.0,1.426437449795266,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Inspection,1.2,1.1317520449659635,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Inspection,1.2,1.035572514243207,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Brake,2.5,2.5250533410421196,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Brake,2.5,3.0574191430812494,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Tire,1.5,1.4756086774523007,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Software,1.0,1.4248205528092783,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Tire,1.5,1.256084451412026,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Tire,1.5,1.2497685068277222,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Brake,2.5,3.0284208400782053,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Tire,1.5,1.7815224616612146,37,40,8,0,0.925,0,1.0
2024-06-11,6,1,0,Tire,1.5,1.2444516931976168,37,40,8,0,0.925,0,2.0
2024-06-11,6,1,0,Battery,3.5,4.843980852685866,37,40,8,0,0.925,1,1.0
2024-06-11,6,1,0,Battery,3.5,3.8049012346150612,37,40,8,0,0.925,0,2.0
2024-06-12,6,2,0,Tire,1.5,1.9607677077640306,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Software,1.0,1.006919387489415,27,40,8,0,0.675,0,1.0
2024-06-12,6,2,0,Software,1.0,1.2959347771957845,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Inspection,1.2,1.3504915813296487,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Brake,2.5,3.6534620427862907,27,40,8,0,0.675,1,2.0
2024-06-12,6,2,0,Brake,2.5,3.053678202722862,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Inspection,1.2,1.4975417774584407,27,40,8,0,0.675,1,2.0
2024-06-12,6,2,0,Tire,1.5,2.103631837353305,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Inspection,1.2,1.5349590855779212,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Battery,3.5,4.531838471581424,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Brake,2.5,2.200619901274987,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Brake,2.5,2.458376178484401,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Inspection,1.2,1.7358990464583708,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Battery,3.5,4.032090490954028,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Tire,1.5,1.3871447538571626,27,40,8,0,0.675,0,1.0
2024-06-12,6,2,0,Brake,2.5,2.7061648413876513,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Tire,1.5,1.378381008546951,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Software,1.0,1.360548389361725,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Battery,3.5,3.082797523725456,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Battery,3.5,3.2344125711304796,27,40,8,0,0.675,0,2.0
2024-06-12,6,2,0,Inspection,1.2,1.289919171896764,27,40,8,0,0.675,0,1.0
2024-06-12,6,2,0,Software,1.0,0.9917102737937598,27,40,8,0,0.675,0,1.0
2024-06-12,6,2,0,Brake,2.5,3.3987154404299442,27,40,8,0,0.675,1,2.0
2024-06-12,6,2,0,Brake,2.5,3.61366214375158,27,40,8,0,0.675,1,1.0
2024-06-12,6,2,0,Tire,1.5,2.0076461294957246,27,40,8,0,0.675,1,2.0
2024-06-12,6,2,0,Software,1.0,1.3309190231163885,27,40,8,0,0.675,1,2.0
2024-06-12,6,2,0,Brake,2.5,2.427165501862054,27,40,8,0,0.675,0,1.0
2024-06-13,6,3,0,Battery,3.5,3.6562386966548472,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.8066512208725929,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.6559295259768383,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Software,1.0,0.9908739366761371,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Brake,2.5,2.817192966036646,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.4093176353919206,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Brake,2.5,3.322115649774876,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Brake,2.5,3.268232481509977,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Inspection,1.2,0.9972920225742348,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.2115118357881205,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.8851532216379396,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Software,1.0,0.888705169666874,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Brake,2.5,2.4711176012823386,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Inspection,1.2,1.7018317723550647,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Tire,1.5,2.076542801352225,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Software,1.0,1.3933018208531838,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Inspection,1.2,1.3705131814489457,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Battery,3.5,3.7766712712311405,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.6375440970395914,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Battery,3.5,4.454866264156964,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Brake,2.5,3.6197025702588914,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Brake,2.5,3.326251713626175,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Brake,2.5,3.2321499201240873,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Battery,3.5,5.1076671834539065,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Tire,1.5,1.2835970638938097,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Battery,3.5,4.243972112987888,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Software,1.0,1.058949666713961,30,25,5,5,1.2,1,2.5
2024-06-13,6,3,0,Software,1.0,1.0309785197612855,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Inspection,1.2,1.3500984413093424,30,25,5,5,1.2,1,1.5
2024-06-13,6,3,0,Battery,3.5,4.044071258030247,30,25,5,5,1.2,1,1.5
